SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
414602;MD;NOR;PCH;01/07/2008;10/02/2009
414602;MD;NOR;;12/02/2008;30/06/2008
414603;MD;NOR;;12/02/2007;11/02/2008
414604;MD;NOR;;11/02/2006;10/02/2007
414622;MD;NOR;PCH;01/11/2008;05/03/2009
414622;MD;NOR;PCH;06/03/2009;02/11/2009
414623;MD;NOR;PCH;01/07/2008;31/10/2008
414623;MD;NOR;;02/11/2007;30/06/2008
414624;MD;NOR;;02/11/2006;31/10/2007
414689;MD;NOR;;31/01/2008;01/02/2008
414689;MD;NOR;ACH;02/02/2008;23/04/2008
414689;MD;NOR;ACH;01/05/2008;23/05/2008
414689;MD;NOR;ACH;31/05/2008;08/08/2008
414689;MD;NOR;ACH;15/08/2008;18/02/2009
414689;DI;;OTH;24/04/2008;30/04/2008
414689;DI;;VAC;24/05/2008;30/05/2008
414689;DI;;VAC;09/08/2008;14/08/2008
414690;MD;NOR;;31/01/2007;11/05/2007
414690;MD;NOR;;19/05/2007;30/01/2008
414690;DI;;;12/05/2007;18/05/2007
414691;MD;NOR;;31/01/2006;05/03/2006
414691;MD;NOR;;12/03/2006;12/05/2006
414691;MD;NOR;;20/05/2006;03/08/2006
414691;MD;NOR;;13/08/2006;30/01/2007
414691;DI;;;04/08/2006;12/08/2006
414691;DI;;;06/03/2006;11/03/2006
414691;DI;;;13/05/2006;19/05/2006
414713;MD;NOR;PCH;01/07/2008;08/01/2009
414713;MD;NOR;;10/01/2008;30/06/2008
414714;MD;NOR;;10/01/2007;09/01/2008
414715;MD;NOR;;10/01/2006;09/01/2007
414973;MD;NOR;;05/02/2008;03/02/2009
414974;MD;NOR;;05/02/2007;04/02/2008
414975;MD;NOR;;04/02/2006;03/02/2007
415239;MD;NOR;PCH;21/10/2008;13/11/2008
415239;MD;NOR;PCH;02/12/2008;05/03/2009
415239;MD;NOR;PCH;06/03/2009;13/04/2009
415239;MD;NOR;PCH;18/04/2009;22/07/2009
415239;MD;NOR;PCH;31/07/2009;08/09/2009
415239;MD;NOR;PCH;20/09/2009;03/12/2009
415239;DI;;OTH;14/11/2008;01/12/2008
415239;DI;;VAC;09/09/2009;19/09/2009
415239;DI;;VAC;23/07/2009;30/07/2009
415239;DI;;VAC;14/04/2009;17/04/2009
415240;MD;NOR;PCH;01/07/2008;20/10/2008
415240;MD;NOR;;11/10/2007;10/06/2008
415240;MD;NOR;;20/06/2008;30/06/2008
415240;DI;;VAC;11/06/2008;19/06/2008
415241;MD;NOR;;11/10/2006;10/12/2006
415241;MD;NOR;;31/12/2006;29/04/2007
415241;MD;NOR;;16/05/2007;08/08/2007
415241;MD;NOR;;23/08/2007;10/10/2007
415241;DI;;;30/04/2007;15/05/2007
415241;DI;;;11/12/2006;30/12/2006
415241;DI;;;09/08/2007;22/08/2007
416189;MD;NOR;;30/11/2008;30/11/2009
416190;MD;NOR;;01/12/2007;29/11/2008
416191;MD;NOR;;01/12/2006;30/11/2007
416500;MD;NOR;;13/03/2008;12/06/2008
416501;MD;NOR;;13/12/2007;12/03/2008
416502;MD;NOR;;13/09/2007;12/12/2007
416503;MD;NOR;;13/06/2007;12/09/2007
416504;MD;NOR;;13/03/2007;12/06/2007
416505;MD;NOR;;12/12/2006;12/03/2007
416571;MD;NOR;PCH;01/08/2008;01/08/2009
416572;MD;NOR;PCH;01/07/2008;31/07/2008
416572;MD;NOR;;01/08/2007;30/06/2008
416573;MD;NOR;;01/08/2006;31/07/2007
416596;MD;NOR;PCH;11/01/2009;27/06/2009
416596;MD;NOR;PCH;24/08/2009;19/02/2010
416596;MD;NOR;PCH;27/12/2008;08/01/2009
416596;MD;ABN;PCH;09/01/2009;10/01/2009
416596;DI;;VAC;28/06/2009;23/08/2009
416597;MD;NOR;PCH;24/08/2008;26/12/2008
416597;MD;NOR;;30/10/2007;27/06/2008
416597;DI;;OTH;28/06/2008;23/08/2008
416598;MD;NOR;;30/10/2006;29/10/2007
417192;MD;NOR;;15/03/2008;14/06/2008
417193;MD;NOR;;14/12/2007;14/03/2008
417194;MD;NOR;;14/09/2007;13/12/2007
417195;MD;NOR;;14/06/2007;13/09/2007
417196;MD;NOR;;14/03/2007;13/06/2007
417197;MD;NOR;;14/12/2006;13/03/2007
417923;MD;NOR;PCH;25/07/2008;25/07/2009
417924;MD;NOR;PCH;01/07/2008;24/07/2008
417924;MD;NOR;;25/07/2007;30/06/2008
417925;MD;NOR;;23/06/2006;24/07/2007
417932;MD;NOR;PCH;01/07/2008;30/10/2008
417932;MD;NOR;;03/05/2008;30/06/2008
417933;MD;NOR;;03/11/2007;02/05/2008
417934;MD;NOR;;03/05/2007;02/11/2007
417935;MD;NOR;;03/11/2006;02/05/2007
418131;MD;NOR;PCH;01/07/2008;21/07/2008
418131;MD;NOR;PCH;09/08/2008;05/03/2009
418131;MD;NOR;;15/04/2008;30/06/2008
418131;MD;NOR;PCH;06/03/2009;04/05/2009
418131;DI;;VAC;22/07/2008;08/08/2008
418132;MD;NOR;;09/02/2008;14/04/2008
418132;MD;NOR;;10/04/2007;02/08/2007
418132;MD;NOR;;18/08/2007;01/02/2008
418132;DI;;;03/08/2007;17/08/2007
418132;DI;;OTH;02/02/2008;08/02/2008
418133;MD;NOR;;08/04/2006;07/04/2007
418249;MD;NOR;;11/03/2008;10/06/2008
418250;MD;NOR;;11/12/2007;10/03/2008
418251;MD;NOR;;11/09/2007;10/12/2007
418252;MD;NOR;;11/06/2007;08/07/2007
418252;MD;NOR;;05/08/2007;10/09/2007
418252;DI;;;09/07/2007;04/08/2007
418253;MD;NOR;;10/03/2007;09/06/2007
418254;MD;NOR;;11/12/2006;09/03/2007
418491;MD;NOR;PCH;09/11/2008;09/11/2009
418492;MD;NOR;PCH;01/07/2008;08/11/2008
418492;MD;NOR;;09/11/2007;30/06/2008
418493;MD;NOR;;09/11/2006;08/11/2007
418614;MD;NOR;;14/03/2008;13/03/2009
418615;MD;NOR;;14/03/2007;13/03/2008
418616;MD;NOR;;11/02/2006;13/03/2007
418770;MD;NOR;;23/10/2008;23/10/2009
418771;MD;NOR;;23/10/2007;22/10/2008
418772;MD;NOR;;23/10/2006;31/01/2007
418772;MD;NOR;;01/02/2007;22/10/2007
419148;MD;NOR;;08/02/2008;01/07/2008
419148;MD;NOR;;19/08/2008;05/03/2009
419148;MD;NOR;PCH;06/03/2009;24/03/2009
419148;DI;;VAC;02/07/2008;18/08/2008
419149;MD;NOR;;08/02/2007;01/07/2007
419149;MD;NOR;;15/08/2007;07/02/2008
419149;DI;;;02/07/2007;14/08/2007
419150;MD;NOR;;08/02/2006;30/06/2006
419150;MD;NOR;;18/08/2006;07/02/2007
419150;DI;;;01/07/2006;17/08/2006
419613;MD;NOR;;20/08/2007;18/08/2008
419614;MD;NOR;;19/08/2006;18/08/2007
419627;MD;NOR;;29/01/2008;26/04/2008
419628;MD;NOR;;29/10/2007;28/01/2008
419629;MD;NOR;;28/07/2007;12/08/2007
419629;MD;NOR;;21/08/2007;31/08/2007
419629;MD;NOR;;21/09/2007;27/10/2007
419629;DI;;;01/09/2007;20/09/2007
419629;DI;;;13/08/2007;20/08/2007
419630;MD;NOR;;28/04/2007;08/07/2007
419630;MD;NOR;;15/07/2007;27/07/2007
419630;DI;;;09/07/2007;14/07/2007
419631;MD;NOR;;29/01/2007;31/01/2007
419631;MD;NOR;;01/02/2007;04/04/2007
419631;MD;NOR;;12/04/2007;27/04/2007
419631;DI;;;05/04/2007;11/04/2007
419632;MD;NOR;;28/10/2006;27/01/2007
419731;MD;NOR;;15/08/2008;18/08/2009
419732;MD;NOR;;17/07/2007;04/03/2008
419732;MD;NOR;;22/03/2008;20/05/2008
419732;MD;NOR;;31/05/2008;14/08/2008
419732;DI;;OTH;05/03/2008;21/03/2008
419732;DI;;OTH;21/05/2008;30/05/2008
419733;MD;NOR;;17/07/2006;15/05/2007
419733;MD;NOR;;26/05/2007;16/07/2007
419733;DI;;;16/05/2007;25/05/2007
419830;MD;NOR;;01/06/2008;02/06/2009
419831;MD;NOR;;01/06/2007;31/05/2008
419832;MD;NOR;;08/06/2006;31/05/2007
419832;MD;NOR;;28/04/2006;07/06/2006
419882;MD;NOR;;01/02/2008;30/04/2008
419883;MD;NOR;;02/11/2007;31/01/2008
419884;MD;NOR;;01/08/2007;31/10/2007
419885;MD;NOR;;02/05/2007;31/07/2007
419886;MD;NOR;;01/02/2007;30/04/2007
419886;MD;NOR;;30/01/2007;31/01/2007
419887;MD;NOR;;30/10/2006;29/01/2007
419996;MD;NOR;;11/03/2008;10/03/2009
419997;MD;NOR;ACH;12/03/2007;18/05/2007
419997;MD;NOR;;19/05/2007;11/07/2007
419997;MD;NOR;;19/07/2007;10/03/2008
419997;DI;;;12/07/2007;18/07/2007
419998;MD;NOR;ACH;09/02/2006;11/07/2006
419998;MD;NOR;ACH;16/07/2006;10/03/2007
419998;DI;;;12/07/2006;15/07/2006
420294;MD;NOR;;20/01/2008;19/01/2009
420295;MD;NOR;;20/01/2007;31/01/2007
420295;MD;NOR;;01/02/2007;28/05/2007
420295;MD;NOR;;07/06/2007;19/01/2008
420295;DI;;;29/05/2007;06/06/2007
420296;MD;NOR;;20/01/2006;19/01/2007
420383;MD;NOR;PCH;01/07/2008;05/03/2009
420383;MD;NOR;;20/05/2008;30/06/2008
420383;MD;NOR;PCH;06/03/2009;18/05/2009
420384;MD;NOR;;21/05/2007;19/05/2008
420385;MD;NOR;;20/05/2006;19/05/2007
420462;DR;NOR;VAC;03/08/2009;10/08/2009
420462;MD;NOR;;06/09/2008;02/08/2009
420462;MD;NOR;;11/08/2009;07/09/2009
420463;MD;NOR;;06/09/2007;05/09/2008
420621;MD;NOR;;22/06/2008;13/01/2009
420621;MD;NOR;;12/02/2009;03/03/2009
420621;MD;NOR;;04/01/2008;22/01/2008
420621;MD;NOR;;07/02/2008;06/06/2008
420621;DI;;VAC;14/01/2009;11/02/2009
420621;DI;;VAC;07/06/2008;21/06/2008
420621;DI;;VAC;23/01/2008;06/02/2008
420622;MD;NOR;;04/01/2007;12/01/2007
420622;MD;NOR;;01/03/2007;07/06/2007
420622;MD;NOR;;24/06/2007;03/01/2008
420622;DI;;;13/01/2007;28/02/2007
420622;DI;;;08/06/2007;23/06/2007
420623;DR;NOR;;24/04/2006;29/04/2006
420623;MD;NOR;;22/06/2006;03/01/2007
420623;MD;NOR;ACH;04/01/2006;29/01/2006
420623;MD;NOR;ACH;09/02/2006;23/04/2006
420623;MD;NOR;ACH;30/04/2006;11/05/2006
420623;MD;NOR;ACH;04/06/2006;21/06/2006
420623;DI;;;12/05/2006;03/06/2006
420623;DI;;;30/01/2006;08/02/2006
420822;MD;NOR;;04/07/2008;18/07/2008
420822;MD;NOR;;30/07/2008;05/03/2009
420822;MD;NOR;PCH;06/03/2009;14/07/2009
420822;DI;;VAC;19/07/2008;29/07/2008
420823;MD;NOR;;04/07/2007;19/07/2007
420823;MD;NOR;;29/07/2007;03/07/2008
420823;DI;;;20/07/2007;28/07/2007
420824;MD;NOR;;04/07/2006;19/07/2006
420824;MD;NOR;;29/07/2006;03/07/2007
420824;DI;;;20/07/2006;28/07/2006
421466;MD;NOR;PCH;01/07/2008;03/02/2009
421466;MD;NOR;;05/02/2008;30/06/2008
421467;MD;NOR;;05/02/2007;04/02/2008
421468;MD;NOR;;04/02/2006;03/02/2007
421758;MD;NOR;PCH;09/09/2008;19/09/2008
421759;MD;NOR;PCH;01/07/2008;08/09/2008
421759;MD;NOR;;08/09/2007;30/06/2008
421760;MD;NOR;;08/09/2006;07/09/2007
421862;MD;NOR;PCH;01/07/2008;22/06/2009
421862;MD;NOR;;21/06/2008;30/06/2008
421863;MD;NOR;;21/06/2007;20/06/2008
421864;MD;NOR;;21/06/2006;20/06/2007
422031;MD;NOR;PCH;01/07/2008;10/03/2009
422031;MD;NOR;;11/03/2008;30/06/2008
422032;MD;NOR;;12/03/2007;10/03/2008
422033;MD;NOR;;01/02/2007;10/03/2007
422033;MD;NOR;;11/03/2006;31/01/2007
422267;MD;NOR;;07/06/2008;20/06/2008
422267;MD;NOR;;01/03/2008;28/03/2008
422267;MD;NOR;;05/04/2008;08/05/2008
422267;MD;NOR;;16/05/2008;30/05/2008
422267;DI;;VAC;31/05/2008;06/06/2008
422267;DI;;OTH;29/03/2008;04/04/2008
422267;DI;;VAC;09/05/2008;15/05/2008
422268;MD;NOR;;01/12/2007;29/02/2008
422269;MD;NOR;;01/09/2007;30/09/2007
422269;MD;NOR;;07/10/2007;30/11/2007
422269;DI;;;01/10/2007;06/10/2007
422270;MD;NOR;;01/06/2007;10/06/2007
422270;MD;NOR;;17/06/2007;24/08/2007
422270;MD;NOR;;29/08/2007;31/08/2007
422270;DI;;;25/08/2007;28/08/2007
422270;DI;;;11/06/2007;16/06/2007
422271;MD;NOR;;01/03/2007;16/03/2007
422271;MD;NOR;;24/03/2007;31/05/2007
422271;DI;;;17/03/2007;23/03/2007
422272;MD;NOR;;25/01/2007;28/02/2007
422272;MD;NOR;ACH;29/11/2006;24/01/2007
422320;MD;NOR;PCH;12/08/2008;05/03/2009
422320;MD;NOR;PCH;06/03/2009;03/07/2009
422320;MD;NOR;PCH;18/07/2009;27/08/2009
422320;DI;;VAC;04/07/2009;17/07/2009
422321;MD;NOR;PCH;01/07/2008;04/07/2008
422321;MD;NOR;PCH;12/07/2008;11/08/2008
422321;MD;NOR;;26/07/2007;04/05/2008
422321;MD;NOR;;15/05/2008;30/06/2008
422321;DI;;OTH;05/05/2008;14/05/2008
422321;DI;;VAC;05/07/2008;11/07/2008
422322;MD;NOR;;26/07/2006;03/06/2007
422322;MD;NOR;;19/06/2007;01/07/2007
422322;MD;NOR;;08/07/2007;25/07/2007
422322;DI;;;04/06/2007;18/06/2007
422322;DI;;;02/07/2007;07/07/2007
422392;MD;NOR;PCH;16/07/2008;27/12/2008
422392;DR;NOR;OTH;01/07/2008;15/07/2008
422392;MD;NOR;;29/12/2007;30/06/2008
422393;DR;NOR;;02/07/2007;30/07/2007
422393;MD;NOR;;29/12/2006;01/07/2007
422393;MD;NOR;;31/07/2007;28/12/2007
422400;MD;NOR;PCH;01/07/2008;13/12/2008
422400;MD;NOR;;15/06/2008;30/06/2008
422401;MD;NOR;;15/12/2007;14/06/2008
422402;MD;NOR;;15/06/2007;14/12/2007
422403;MD;NOR;;15/12/2006;14/06/2007
422513;MD;NOR;PCH;01/10/2008;05/03/2009
422513;MD;NOR;PCH;06/03/2009;01/10/2009
422514;MD;NOR;PCH;01/07/2008;30/09/2008
422514;MD;NOR;;01/10/2007;30/06/2008
422515;MD;NOR;;30/09/2006;29/09/2007
422869;MD;NOR;;20/08/2008;22/08/2009
422870;MD;NOR;ACH;20/07/2007;15/08/2007
422870;MD;NOR;;16/08/2007;19/08/2008
422871;MD;NOR;ACH;03/05/2007;02/07/2007
422878;MD;NOR;;27/01/2008;25/04/2008
422879;MD;NOR;;27/10/2007;26/01/2008
422880;MD;NOR;;27/07/2007;26/10/2007
422881;MD;NOR;;27/04/2007;26/07/2007
422882;MD;NOR;;27/01/2007;26/04/2007
422883;MD;NOR;;26/10/2006;26/01/2007
423443;MD;NOR;;29/01/2008;26/04/2008
423444;MD;NOR;;29/10/2007;28/01/2008
423445;MD;NOR;;31/07/2007;27/10/2007
423446;MD;NOR;;07/04/2007;11/06/2007
423447;MD;NOR;;08/01/2007;06/04/2007
423448;MD;NOR;;07/10/2006;06/01/2007
423552;MD;NOR;PCH;09/11/2008;10/02/2009
423552;MD;NOR;PCH;01/07/2008;22/08/2008
423552;MD;NOR;PCH;29/08/2008;09/10/2008
423552;MD;NOR;;29/06/2008;30/06/2008
423552;MD;NOR;;15/12/2007;04/05/2008
423552;MD;NOR;;10/05/2008;15/06/2008
423552;DI;;VAC;23/08/2008;28/08/2008
423552;DI;;VAC;10/10/2008;08/11/2008
423552;DI;;VAC;05/05/2008;09/05/2008
423552;DI;;VAC;16/06/2008;28/06/2008
423553;MD;NOR;;15/12/2006;01/07/2007
423553;MD;NOR;;11/07/2007;21/08/2007
423553;MD;NOR;;01/09/2007;14/12/2007
423553;DI;;;22/08/2007;31/08/2007
423553;DI;;;02/07/2007;10/07/2007
423590;MD;NOR;;15/08/2008;05/03/2009
423590;MD;NOR;PCH;30/06/2009;29/08/2009
423590;MD;NOR;PCH;06/03/2009;10/04/2009
423590;MD;NOR;PCH;18/04/2009;22/06/2009
423590;DI;;VAC;23/06/2009;29/06/2009
423590;DI;;VAC;11/04/2009;17/04/2009
423591;MD;NOR;;30/07/2007;31/03/2008
423591;MD;NOR;;05/04/2008;23/06/2008
423591;MD;NOR;;28/06/2008;14/08/2008
423591;DI;;VAC;24/06/2008;27/06/2008
423591;DI;;VAC;01/04/2008;04/04/2008
423592;MD;NOR;;29/07/2006;24/06/2007
423592;MD;NOR;;30/06/2007;28/07/2007
423592;DI;;;25/06/2007;29/06/2007
423758;MD;NOR;PCH;15/10/2008;22/02/2009
423758;MD;NOR;PCH;28/02/2009;10/07/2009
423758;MD;NOR;PCH;25/07/2009;03/11/2009
423758;DI;;VAC;23/02/2009;27/02/2009
423758;DI;;VAC;11/07/2009;24/07/2009
423759;MD;NOR;PCH;01/07/2008;06/08/2008
423759;MD;NOR;PCH;21/08/2008;14/10/2008
423759;MD;NOR;;22/09/2007;20/03/2008
423759;MD;NOR;;01/04/2008;30/06/2008
423759;DI;;VAC;07/08/2008;20/08/2008
423759;DI;;VAC;21/03/2008;31/03/2008
423760;MD;NOR;;22/09/2006;15/07/2007
423760;MD;NOR;;31/07/2007;21/09/2007
423760;DI;;;16/07/2007;30/07/2007
423791;MD;NOR;PCH;01/07/2008;24/08/2008
423791;MD;NOR;PCH;14/09/2008;19/11/2008
423791;MD;NOR;PCH;28/11/2008;05/03/2009
423791;MD;NOR;;14/05/2008;30/06/2008
423791;MD;NOR;PCH;06/03/2009;22/05/2009
423791;MD;NOR;PCH;30/05/2009;19/06/2009
423791;DI;;OTH;20/11/2008;27/11/2008
423791;DI;;OTH;25/08/2008;13/09/2008
423791;DI;;VAC;23/05/2009;29/05/2009
423792;MD;NOR;;12/05/2007;27/08/2007
423792;MD;NOR;;16/09/2007;13/05/2008
423792;DI;;;28/08/2007;15/09/2007
423793;MD;NOR;;12/05/2006;25/08/2006
423793;MD;NOR;;10/09/2006;11/05/2007
423793;DI;;;26/08/2006;09/09/2006
423973;MD;NOR;;10/07/2008;22/07/2008
423974;MD;NOR;;10/07/2007;09/07/2008
423975;DR;NOR;;24/07/2006;04/08/2006
423975;MD;NOR;;10/07/2006;23/07/2006
423975;MD;NOR;;05/08/2006;09/07/2007
423985;MD;NOR;PCH;17/10/2008;01/10/2009
423985;MD;NOR;PCH;16/10/2009;02/11/2009
423985;DI;;VAC;02/10/2009;15/10/2009
423986;MD;NOR;PCH;01/07/2008;16/10/2008
423986;MD;NOR;;16/10/2007;30/06/2008
423987;MD;NOR;;16/10/2006;19/09/2007
423987;MD;NOR;;28/09/2007;15/10/2007
423987;DI;;;20/09/2007;27/09/2007
424437;MD;NOR;PCH;06/11/2008;01/06/2009
424437;MD;NOR;PCH;01/07/2009;05/12/2009
424437;DI;;VAC;02/06/2009;30/06/2009
424438;MD;NOR;PCH;01/07/2008;05/11/2008
424438;MD;NOR;;08/10/2007;01/06/2008
424438;DI;;OTH;02/06/2008;30/06/2008
424439;MD;NOR;;07/10/2006;31/05/2007
424439;MD;NOR;;01/07/2007;06/10/2007
424439;DI;;;01/06/2007;30/06/2007
424476;MD;NOR;;02/03/2008;07/06/2008
424477;MD;NOR;;04/11/2007;01/03/2008
424478;MD;NOR;;05/08/2007;03/11/2007
424479;MD;NOR;;06/05/2007;04/08/2007
424480;MD;NOR;;04/02/2007;05/05/2007
424481;MD;NOR;;09/11/2006;03/02/2007
424482;MD;NOR;;05/02/2008;26/05/2008
424483;MD;NOR;;06/11/2007;04/02/2008
424484;MD;NOR;;07/08/2007;05/11/2007
424485;MD;NOR;;08/05/2007;06/08/2007
424486;MD;NOR;;06/02/2007;07/05/2007
424487;MD;NOR;;10/11/2006;05/02/2007
424660;MD;NOR;PCH;07/10/2008;21/09/2009
424660;MD;NOR;PCH;26/09/2009;12/10/2009
424660;DI;;VAC;22/09/2009;25/09/2009
424661;MD;NOR;PCH;01/07/2008;06/10/2008
424661;MD;NOR;;20/09/2007;21/12/2007
424661;MD;NOR;;30/12/2007;30/05/2008
424661;MD;NOR;;08/06/2008;30/06/2008
424661;DI;;VAC;22/12/2007;29/12/2007
424661;DI;;VAC;31/05/2008;07/06/2008
424662;MD;NOR;;21/08/2006;21/12/2006
424662;MD;NOR;;30/12/2006;09/09/2007
424662;MD;NOR;;16/09/2007;19/09/2007
424662;DR;NOR;;22/12/2006;29/12/2006
424662;DI;;;10/09/2007;15/09/2007
425870;MD;NOR;PCH;01/07/2008;18/07/2008
425870;MD;NOR;PCH;25/07/2008;10/10/2008
425870;MD;NOR;PCH;16/10/2008;16/11/2008
425870;MD;NOR;PCH;13/12/2008;12/01/2009
425870;MD;NOR;;18/05/2008;30/06/2008
425870;MD;NOR;;08/11/2007;25/11/2007
425870;MD;NOR;;02/12/2007;28/12/2007
425870;MD;NOR;;04/01/2008;14/03/2008
425870;MD;NOR;;23/03/2008;11/05/2008
425870;DI;;OTH;17/11/2008;12/12/2008
425870;DI;;VAC;11/10/2008;15/10/2008
425870;DI;;VAC;19/07/2008;24/07/2008
425870;DI;;VAC;12/05/2008;17/05/2008
425870;DI;;;29/12/2007;03/01/2008
425870;DI;;OTH;15/03/2008;22/03/2008
425870;DI;;;26/11/2007;01/12/2007
425871;MD;NOR;;15/03/2007;15/07/2007
425871;MD;NOR;;03/08/2007;07/11/2007
425871;MD;NOR;ACH;01/02/2007;14/03/2007
425871;MD;NOR;;06/01/2007;31/01/2007
425871;MD;NOR;;08/11/2006;28/11/2006
425871;MD;NOR;;06/12/2006;28/12/2006
425871;DI;;;16/07/2007;02/08/2007
425871;DI;;;29/11/2006;05/12/2006
425871;DI;;;29/12/2006;05/01/2007
425888;MD;NOR;;31/07/2008;05/03/2009
425888;MD;NOR;PCH;06/03/2009;31/07/2009
425889;MD;NOR;;31/07/2007;30/07/2008
425890;MD;NOR;;31/07/2006;30/07/2007
426039;MD;NOR;;21/02/2007;16/07/2007
426039;MD;NOR;;29/07/2007;20/02/2008
426039;DI;;;17/07/2007;28/07/2007
426040;MD;NOR;;20/02/2006;10/07/2006
426040;MD;NOR;;21/07/2006;20/02/2007
426040;DI;;;11/07/2006;20/07/2006
426068;MD;NOR;PCH;15/08/2008;17/08/2009
426069;MD;NOR;PCH;01/07/2008;14/08/2008
426069;MD;NOR;;16/08/2007;30/06/2008
426070;MD;NOR;;16/08/2006;14/08/2007
426105;MD;NOR;PCH;30/08/2008;05/03/2009
426105;MD;NOR;PCH;06/03/2009;27/08/2009
426105;MD;NOR;PCH;11/09/2009;15/09/2009
426105;DI;;VAC;28/08/2009;10/09/2009
426106;MD;NOR;PCH;01/07/2008;29/08/2008
426106;MD;NOR;ACH;17/03/2008;30/06/2008
426106;MD;NOR;;21/08/2007;09/03/2008
426106;MD;NOR;;16/03/2008;16/03/2008
426106;DI;;OTH;10/03/2008;15/03/2008
426107;MD;NOR;;09/06/2007;20/08/2007
426107;MD;NOR;;21/08/2006;25/05/2007
426107;DI;;;26/05/2007;08/06/2007
426272;DR;NOR;OTH;23/09/2008;27/09/2008
426272;MD;NOR;PCH;30/08/2008;22/09/2008
426272;MD;NOR;PCH;28/09/2008;05/03/2009
426272;MD;NOR;PCH;06/03/2009;31/08/2009
426273;MD;NOR;PCH;01/07/2008;29/08/2008
426273;MD;ABN;;29/12/2007;30/12/2007
426273;MD;NOR;;31/12/2007;30/06/2008
426273;MD;NOR;;31/08/2007;28/12/2007
426274;MD;NOR;;02/09/2006;30/08/2007
426274;DI;;;31/08/2006;01/09/2006
426284;MD;NOR;;31/08/2008;01/09/2009
426285;MD;NOR;;31/08/2007;30/08/2008
426286;MD;NOR;;31/08/2006;30/08/2007
426542;MD;NOR;;18/03/2008;17/03/2009
426543;MD;NOR;;19/03/2007;17/03/2008
426544;MD;NOR;;18/03/2006;09/06/2006
426544;MD;NOR;;10/06/2006;17/03/2007
426571;MD;NOR;PCH;01/07/2008;31/08/2008
426571;MD;NOR;PCH;06/09/2008;04/03/2009
426571;MD;NOR;PCH;19/03/2009;23/03/2009
426571;MD;NOR;;21/02/2008;06/03/2008
426571;MD;NOR;;19/03/2008;30/06/2008
426571;DI;;VAC;05/03/2009;18/03/2009
426571;DI;;VAC;01/09/2008;05/09/2008
426571;DI;;VAC;07/03/2008;18/03/2008
426572;MD;NOR;;21/02/2007;07/03/2007
426572;MD;NOR;;16/03/2007;16/09/2007
426572;MD;NOR;;23/09/2007;20/02/2008
426572;DI;;;17/09/2007;22/09/2007
426572;DI;;;08/03/2007;15/03/2007
426573;MD;NOR;ACH;04/02/2006;03/12/2006
426573;MD;NOR;;04/12/2006;20/02/2007
426714;MD;NOR;;28/10/2008;13/09/2009
426714;MD;NOR;;19/09/2009;03/11/2009
426714;DI;;VAC;14/09/2009;18/09/2009
426715;MD;NOR;;29/10/2007;27/10/2008
426716;MD;NOR;;01/02/2007;27/10/2007
426716;MD;NOR;;28/10/2006;31/01/2007
427587;MD;NOR;;07/02/2008;07/05/2008
427588;MD;NOR;;07/11/2007;06/02/2008
427589;MD;NOR;;29/07/2007;29/07/2007
427589;MD;NOR;;15/08/2007;06/11/2007
427589;DI;;;30/07/2007;14/08/2007
427590;MD;NOR;;07/05/2007;28/07/2007
427591;MD;NOR;;13/04/2007;05/05/2007
427591;MD;NOR;;06/02/2007;04/04/2007
427591;DI;;;05/04/2007;12/04/2007
427592;MD;NOR;;06/11/2006;05/02/2007
427628;MD;NOR;;02/01/2007;12/01/2007
427628;MD;NOR;;20/01/2007;09/03/2007
427628;MD;NOR;;17/03/2007;10/06/2007
427628;MD;NOR;;20/06/2007;31/12/2007
427628;DI;;;11/06/2007;19/06/2007
427628;DI;;;13/01/2007;19/01/2007
427628;DI;;;10/03/2007;16/03/2007
427801;MD;NOR;PCH;01/07/2008;05/03/2009
427801;MD;NOR;;25/05/2008;30/06/2008
427801;MD;NOR;PCH;06/03/2009;25/05/2009
427802;MD;NOR;;25/05/2007;24/05/2008
427803;MD;NOR;;26/05/2006;24/05/2007
428240;MD;NOR;PCH;01/07/2008;23/04/2009
428240;MD;NOR;;24/04/2008;30/06/2008
428241;MD;NOR;;24/04/2007;23/04/2008
428242;MD;NOR;;01/02/2007;23/04/2007
428242;MD;NOR;;24/04/2006;31/01/2007
428243;MD;NOR;PCH;14/02/2009;05/03/2009
428243;MD;NOR;PCH;01/07/2008;11/07/2008
428243;MD;NOR;PCH;26/07/2008;06/02/2009
428243;MD;NOR;;20/06/2008;30/06/2008
428243;MD;NOR;PCH;06/03/2009;01/06/2009
428243;MD;NOR;PCH;07/06/2009;14/06/2009
428243;MD;NOR;PCH;21/06/2009;25/06/2009
428243;MD;NOR;PCH;01/07/2009;19/07/2009
428243;MD;NOR;PCH;01/08/2009;10/08/2009
428243;DI;;OTH;07/02/2009;13/02/2009
428243;DI;;VAC;12/07/2008;25/07/2008
428243;DI;;VAC;26/06/2009;30/06/2009
428243;DI;;VAC;15/06/2009;20/06/2009
428243;DI;;VAC;20/07/2009;31/07/2009
428243;DI;;VAC;02/06/2009;06/06/2009
428244;MD;NOR;;12/06/2007;13/07/2007
428244;MD;NOR;;29/07/2007;15/02/2008
428244;MD;NOR;;24/02/2008;19/06/2008
428244;DI;;;14/07/2007;28/07/2007
428244;DI;;OTH;16/02/2008;23/02/2008
428245;MD;NOR;;12/06/2006;11/06/2007
