SubscriptionID	CustomerID	ProductID	Pattern		StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
208047	304732	8	1111110		31/08/2006	30/08/2007	303	15	BT	Paid	1/08/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
208153	305699	8	1111110		17/11/2007	15/11/2008	304	10	16/10/2008	BT	Paid	30/10/2007	874	235	235	0.773026	0	0	0	278.4	0
208154	305699	8	1111110		17/10/2006	16/11/2007	329	15	17/10/2007	BT	Paid	27/09/2006	1003	247.83	229	0.696049	0	18.83	18.83	273.64	0
208159	305958	8	1111110		16/03/2008	16/03/2009	304	10	16/02/2009	BT	Paid	22/02/2008	875	249	249	0.819079	0	0	0	249	0
208160	305958	8	1111110		16/03/2007	15/03/2008	305	25	14/02/2008	BT	Paid	22/02/2007	874	235	235	0.770492	0	0	0	235	0
208161	305958	8	1111110		16/03/2006	15/03/2007	303	15	BT	Paid	27/03/2006	22/05/1902	229	229	0.752805	0	0	0	228.1	-0.9	
208324	307788	8	1111110		1/02/2008	9/02/2009	304	25	12/01/2009	BT	Paid	20/02/2008	875	249	249	0.796579	0	0	0	242.16	-6.84
208325	307788	8	1111110		1/02/2007	31/01/2008	304	25	1/01/2008	BT	Paid	3/01/2007	874	235	235	0.743289	0	0	0	225.96	-9.04
208326	307788	8	1111110		1/02/2006	31/01/2007	303	15	BT	Paid	8/02/2006	22/11/1900	229	229	0.665083	0	0	0	201.52	0	
208570	309724	8	1111110		11/10/2008	12/10/2009	304	10	14/09/2009	BT	Paid	6/10/2008	875	249	249	0.819079	0	0	0	249	0
208571	309724	8	1111110		30/09/2007	10/10/2008	306	25	10/09/2008	BT	Paid	5/09/2007	874	235	235	0.767974	0	0	0	235	0
208572	309724	8	1111110		30/09/2006	29/09/2007	303	15	BT	Paid	22/09/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
209175	364062	8	1111110		30/05/2008	11/06/2009	304	10	12/05/2009	BT	Paid	28/05/2008	875	249	249	0.787829	0	0	0	239.5	-9.5
209176	364062	8	1111110		30/05/2007	29/05/2008	306	25	29/04/2008	BT	Paid	7/05/2007	874	235	235	0.767974	0	0	0	235	0
209177	364062	8	1111110		29/04/2006	29/05/2007	326	15	BT	Paid	8/05/2006	29/09/1902	247.83	229	0.702454	0	18.83	18.83	229	0	
209338	364640	8	1111110		23/12/2007	22/03/2008	76	10	21/02/2008	BT	Paid	19/12/2007	864	68	68	0.894737	0	0	0	68	0
209339	364640	8	1111110		24/09/2007	22/12/2007	77	25	22/11/2007	BT	Paid	24/08/2007	864	68	68	0.883117	0	0	0	68	0
209340	364640	8	1111110		23/06/2007	22/09/2007	77	25	BT	Paid	13/06/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
209341	364640	8	1111110		23/03/2007	22/06/2007	75	25	BT	Paid	21/02/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
209342	364640	8	1111110		23/12/2006	22/03/2007	75	25	BT	Paid	12/12/2006	13/05/1902	68	68	0.906667	0	0	0	68	0	
209513	365666	8	1111110		12/12/2007	10/12/2008	304	10	10/11/2008	BT	Paid	27/11/2007	874	235	235	0.773026	0	0	0	235	0
209514	365666	8	1111110		12/12/2006	11/12/2007	304	25	12/11/2007	BT	Paid	14/11/2006	874	235	235	0.773026	0	0	0	235	0
209677	373520	8	1111110		8/01/2008	6/01/2009	304	10	9/12/2008	BT	Paid	18/12/2007	875	249	249	0.819079	0	0	0	249	0
209678	373520	8	1111110		8/01/2007	7/01/2008	304	25	10/12/2007	BT	Paid	12/12/2006	874	235	235	0.773026	0	0	0	235	0
209679	373520	8	1111110		7/01/2006	6/01/2007	303	15	BT	Paid	28/12/2005	22/05/1902	229	229	0.755776	0	0	0	229	0	
209680	373557	8	1111110		20/01/2008	18/04/2008	76	25	19/03/2008	BT	Paid	11/01/2008	865	74	74	0.973684	0	0	0	74	0
209681	373557	8	1111110		20/10/2007	19/01/2008	76	25	20/12/2007	BT	Paid	12/10/2007	864	68	68	0.894737	0	0	0	68	0
209682	373557	8	1111110		20/07/2007	19/10/2007	77	25	BT	Paid	6/07/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
209683	373557	8	1111110		20/04/2007	19/07/2007	75	25	BT	Paid	17/04/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
209684	373557	8	1111110		20/01/2007	19/04/2007	76	25	BT	Paid	8/01/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
209685	373557	8	1111110		20/10/2006	19/01/2007	75	15	BT	Paid	12/10/2006	12/05/1902	65	65	0.866667	0	0	0	65	0	
211471	433543	8	1111110		3/06/2008	3/06/2009	304	10	4/05/2009	BT	Paid	19/05/2008	875	249	249	0.819079	0	0	0	249	0
211472	433543	8	1111110		4/06/2007	2/06/2008	305	25	5/05/2008	BT	Paid	26/04/2007	874	235	235	0.770492	0	0	0	235	0
211473	433543	8	1111110		3/06/2006	2/06/2007	302	15	BT	Paid	12/05/2006	22/05/1902	229	229	0.758278	0	0	0	229	0	
211686	435027	8	1111110		27/01/2008	26/07/2008	152	25	26/06/2008	BT	Paid	30/01/2008	870	138	138	0.907895	0	0	0	138	0
211687	435027	8	1111110		27/07/2007	26/01/2008	154	25	27/12/2007	BT	Paid	18/07/2007	869	127	127	0.824675	0	0	0	127	0
211688	435027	8	1111110		27/01/2007	26/07/2007	150	25	BT	Paid	23/01/2007	18/05/1902	127	127	0.846667	0	0	0	127	0	
211689	435027	8	1111110		27/07/2006	26/01/2007	153	15	BT	Paid	26/07/2006	17/05/1902	123	123	0.803922	0	0	0	123	0	
211918	446164	8	1111110		1/01/2008	30/12/2008	304	10	22/11/2008	BT	Paid	14/12/2007	875	249	249	0.819079	0	0	0	249	0
211919	446164	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	18/12/2006	874	235	235	0.773026	0	0	0	235	0
212257	449595	8	1111110		1/03/2008	28/02/2009	304	10	29/01/2009	BT	Paid	22/02/2008	875	249	249	0.819079	0	0	0	249	0
212258	449595	8	1111110		1/03/2007	29/02/2008	305	25	30/01/2008	BT	Paid	1/03/2007	874	235	235	0.770492	0	0	0	235	0
212259	449595	8	1111110		30/01/2006	28/02/2007	329	15	BT	Paid	13/01/2006	29/09/1902	247.83	229	0.696049	0	18.83	18.83	229	0	
212466	450585	8	1111110		1/01/2008	13/01/2009	304	10	15/12/2008	BT	Paid	18/12/2007	875	249	249	0.811842	0	0	0	246.8	-2.2
212467	450585	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	18/12/2006	874	235	235	0.773026	0	0	0	235	0
213238	459034	8	1111110		4/05/2008	4/05/2009	304	10	6/04/2009	BT	Paid	24/04/2008	875	249	249	0.819079	0	0	0	249	0
213239	459034	8	1111110		4/05/2007	3/05/2008	305	25	3/04/2008	BT	Paid	5/04/2007	874	235	235	0.770492	0	0	0	235	0
213240	459034	8	1111110		4/05/2006	3/05/2007	303	15	BT	Paid	6/04/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
213490	461512	8	1111110		12/01/2008	10/01/2009	304	25	11/12/2008	BT	Paid	14/01/2008	875	249	249	0.819079	0	0	0	249	0
213491	461512	8	1111110		12/01/2007	11/01/2008	304	25	12/12/2007	BT	Paid	5/01/2007	874	235	235	0.773026	0	0	0	235	0
213492	461512	8	1111110		12/01/2006	11/01/2007	303	15	BT	Paid	11/01/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
213578	462289	8	1111110		15/11/2007	13/02/2008	76	10	29/01/2008	BT	Paid	30/10/2007	864	68	68	0.894737	0	0	0	68	0
213579	462289	8	1111110		16/08/2007	14/11/2007	77	25	15/10/2007	BT	Paid	24/07/2007	864	68	68	0.883117	0	0	0	68	0
213580	462289	8	1111110		15/05/2007	14/08/2007	76	25	BT	Paid	24/04/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
213581	462289	8	1111110		15/02/2007	14/05/2007	74	25	BT	Paid	24/01/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
213582	462289	8	1111110		15/11/2006	14/02/2007	77	15	BT	Paid	7/11/2006	12/05/1902	65	65	0.844156	0	0	0	65	0	
213954	463520	8	1111110		1/12/2007	2/06/2008	152	10	1/05/2008	BT	Paid	5/12/2007	869	127	127	0.835526	0	0	0	127	0
213955	463520	8	1111110		1/06/2007	30/11/2007	154	25	31/10/2007	BT	Paid	23/05/2007	869	127	127	0.824675	0	0	0	127	0
213956	463520	8	1111110		1/12/2006	31/05/2007	150	15	BT	Paid	28/11/2006	17/05/1902	123	123	0.846667	0	0	0	127	0	
213994	463981	8	1111110		25/10/2007	23/10/2008	304	23/09/2008	BT	Paid	9/10/2007	23/05/1902	235	235	0.757763	0	0	0	230.36	-4.64	
213995	463981	8	1111110		25/09/2006	24/10/2007	329	15	26/09/2007	BT	Paid	5/09/2006	1003	247.83	229	0.696049	0	18.83	18.83	229	0
214255	465784	8	1111110		10/11/2007	13/05/2008	152	25	16/04/2008	BT	Paid	13/11/2007	1611	127	111.76	0.735263	0	15.24	15.24	111.76	0
214256	465784	8	1111110		12/09/2007	9/11/2007	50	25	2/11/2007	BT	Paid	13/09/2007	54	44.74	26	0.56	0	18.74	18.74	28	0
214319	466565	8	1111110		25/10/2007	23/11/2007	25	7/11/2007	DD	Paid	10/10/2007	29/05/1902	24	24	0.96	0	0	0	24	0	
214320	466565	8	1111110		25/09/2007	24/10/2007	26	25	8/10/2007	DD	Paid	5/09/2007	880	24	24	0.923077	0	0	0	24	0
214321	466565	8	1111110		24/08/2007	24/09/2007	27	25	DD	Paid	8/08/2007	29/05/1902	24	24	0.888889	0	0	0	24	0	
214322	466565	8	1111110		24/07/2007	23/08/2007	26	25	DD	Paid	4/07/2007	29/05/1902	24	24	0.923077	0	0	0	24	0	
214323	466565	8	1111110		22/06/2007	23/07/2007	26	25	DD	Paid	6/06/2007	29/05/1902	24	24	0.923077	0	0	0	24	0	
214324	466565	8	1111110		22/05/2007	21/06/2007	26	25	DD	Paid	3/05/2007	29/05/1902	24	24	0.923077	0	0	0	24	0	
214325	466565	8	1111110		21/04/2007	21/05/2007	24	24	DD	Paid	4/04/2007	29/05/1902	24	24	1	0	0	0	24	0	
214326	466565	8	1111110		21/03/2007	20/04/2007	26	25	DD	Paid	2/03/2007	29/05/1902	24	24	0.923077	0	0	0	24	0	
214327	466565	8	1111110		21/02/2007	20/03/2007	24	24	DD	Paid	31/01/2007	29/05/1902	24	24	1	0	0	0	24	0	
214328	466565	8	1111110		22/01/2007	20/02/2007	26	25	DD	Paid	3/01/2007	29/05/1902	24	24	0.923077	0	0	0	24	0	
214329	466565	8	1111110		21/12/2006	20/01/2007	25	25	DD	Paid	6/12/2006	29/05/1902	24	24	0.96	0	0	0	24	0	
215548	482314	8	1111110		26/01/2008	24/01/2009	304	25	25/12/2008	BT	Paid	18/01/2008	875	249	249	0.803059	0	0	0	244.13	-4.87
215549	482314	8	1111110		26/01/2007	25/01/2008	304	25	26/12/2007	BT	Paid	12/02/2007	874	235	235	0.773026	0	0	0	235	0
215550	482314	8	1111110		26/01/2006	25/01/2007	303	15	BT	Paid	18/01/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
215820	486101	8	1111110		1/01/2008	30/12/2008	304	10	22/11/2008	BT	Paid	29/12/2007	875	249	249	0.819079	0	0	0	249	0
215821	486101	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	14/12/2006	874	235	235	0.773026	0	0	0	242.45	0
216003	486880	8	1111110		7/10/2008	7/10/2009	304	10	7/09/2009	BT	Paid	8/10/2008	875	249	249	0.819079	0	0	0	249	0
216004	486880	8	1111110		9/10/2007	6/10/2008	305	25	8/09/2008	BT	Paid	9/10/2007	874	235	235	0.770492	0	0	0	235	0
216005	486880	8	1111110		7/10/2006	8/10/2007	303	15	BT	Paid	6/10/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
216165	487196	8	1111110		31/08/2008	1/09/2009	304	10	3/08/2009	BT	Paid	20/08/2008	875	249	249	0.819079	0	0	0	249	0
216166	487196	8	1111110		1/09/2007	30/08/2008	305	25	31/07/2008	BT	Paid	16/08/2007	874	235	235	0.770492	0	0	0	235	0
216167	487196	8	1111110		1/09/2006	31/08/2007	303	15	BT	Paid	21/08/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
216595	493436	8	1111110		14/09/2008	15/09/2009	304	10	17/08/2009	BT	Paid	12/09/2008	875	249	249	0.819079	0	0	0	249	0
216596	493436	8	1111110		14/09/2007	13/09/2008	306	25	14/08/2008	BT	Paid	16/09/2007	874	235	235	0.767974	0	0	0	235	0
216597	493436	8	1111110		14/09/2006	13/09/2007	303	15	BT	Paid	12/09/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
217135	495850	8	1111110		7/11/2007	4/11/2008	304	6/10/2008	BT	Paid	13/11/2007	23/05/1902	235	235	0.765789	0	0	0	232.8	-2.2	
217136	495850	8	1111110		7/11/2006	6/11/2007	303	15	8/10/2007	BT	Paid	25/10/2006	873	229	229	0.755776	0	0	0	229	0
217185	495968	8	1111110		9/11/2007	6/11/2008	304	7/10/2008	BT	Paid	7/11/2007	23/05/1902	235	235	0.765789	0	0	0	232.8	-2.2	
217186	495968	8	1111110		9/11/2006	8/11/2007	303	15	9/10/2007	BT	Paid	22/11/2006	873	229	229	0.755776	0	0	0	229	0
217443	496835	8	1111110		6/01/2008	6/01/2009	304	10	9/12/2008	BT	Paid	18/12/2007	875	249	249	0.819079	0	0	0	249	0
217444	496835	8	1111110		6/01/2007	5/01/2008	304	25	6/12/2007	BT	Paid	12/01/2007	795	235	235	0.68023	0	0	0	206.79	0
217445	496835	8	1111110		6/11/2006	5/01/2007	50	25	BT	Paid	3/11/2006	17/02/1902	44.74	26	0.5	0	18.74	18.74	25	0	
217550	497381	8	1111110		21/12/2007	20/03/2008	76	10	19/02/2008	BT	Paid	20/12/2007	864	68	68	0.894737	0	0	0	68	0
217551	497381	8	1111110		21/09/2007	20/12/2007	77	25	20/11/2007	BT	Paid	20/09/2007	864	68	68	0.883117	0	0	0	68	0
217552	497381	8	1111110		21/06/2007	20/09/2007	77	25	BT	Paid	20/06/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
217553	497381	8	1111110		21/03/2007	20/06/2007	75	25	BT	Paid	19/03/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
217554	497381	8	1111110		21/12/2006	20/03/2007	75	25	BT	Paid	21/12/2006	13/05/1902	68	68	0.906667	0	0	0	68	0	
218581	500531	8	1111110		1/01/2008	30/12/2008	304	10	22/11/2008	BT	Paid	12/12/2007	875	249	249	0.811842	0	0	0	246.8	-2.2
218582	500531	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	13/12/2006	874	235	235	0.773026	0	0	0	235	0
218600	500564	8	1111110		20/11/2007	18/02/2008	76	10	21/01/2008	BT	Paid	6/11/2007	864	68	68	0.894737	0	0	0	68	0
218601	500564	8	1111110		20/08/2007	19/11/2007	78	25	20/10/2007	BT	Paid	7/08/2007	864	68	68	0.84359	0	0	0	65.8	-2.2
218602	500564	8	1111110		19/05/2007	18/08/2007	76	25	BT	Paid	3/05/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
218603	500564	8	1111110		19/02/2007	18/05/2007	74	25	BT	Paid	5/02/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
218604	500564	8	1111110		18/11/2006	17/02/2007	77	15	BT	Paid	14/11/2006	12/05/1902	65	65	0.844156	0	0	0	65	0	
218620	500616	8	1111110		2/03/2008	2/03/2009	304	10	2/02/2009	BT	Paid	25/02/2008	875	249	249	0.811842	0	0	0	246.8	-2.2
218621	500616	8	1111110		2/03/2007	1/03/2008	305	25	31/01/2008	BT	Paid	13/02/2007	874	235	235	0.770492	0	0	0	235	0
218622	500616	8	1111110		2/03/2006	1/03/2007	303	15	BT	Paid	22/02/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
219141	502092	8	1111110		11/01/2008	9/04/2008	76	25	10/03/2008	BT	Paid	27/12/2007	865	74	74	0.973684	0	0	0	74	0
219142	502092	8	1111110		11/10/2007	10/01/2008	76	25	11/12/2007	BT	Paid	4/10/2007	864	68	68	0.865789	0	0	0	65.8	-2.2
219143	502092	8	1111110		11/07/2007	10/10/2007	77	25	BT	Paid	3/07/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
219144	502092	8	1111110		11/04/2007	10/07/2007	75	25	BT	Paid	4/04/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
219145	502092	8	1111110		11/01/2007	10/04/2007	76	25	BT	Paid	4/01/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
219146	502092	8	1111110		11/10/2006	10/01/2007	75	15	BT	Paid	4/10/2006	12/05/1902	65	65	0.866667	0	0	0	65	0	
219432	502939	8	1111110		1/01/2008	30/12/2008	304	10	22/11/2008	BT	Paid	8/01/2008	875	249	249	0.819079	0	0	0	249	0
219433	502939	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	20/12/2006	874	235	235	0.773026	0	0	0	235	0
219520	503071	8	1000010		4/12/2007	17/03/2008	26	8	18/02/2008	BT	Paid	14/11/2007	1534	14.3	14.3	1.1	0	0	0	28.6	0
219521	503071	8	1000010		4/09/2007	3/12/2007	26	4	3/11/2007	BT	Paid	21/08/2007	1534	14.3	14.3	1	0	0	0	26	0
219522	503071	8	1000010		4/06/2007	3/09/2007	26	4	BT	Paid	26/06/2007	12/03/1904	13	13	0.473846	0	0	0	12.32	-13.68	
220237	505007	8	1111110		12/02/2008	10/02/2009	304	10	12/01/2009	BT	Paid	25/01/2008	875	249	249	0.815789	0	0	0	248	-1
220238	505007	8	1111110		12/02/2007	11/02/2008	304	25	14/01/2008	BT	Paid	2/02/2007	874	235	235	0.773026	0	0	0	235	0
220239	505007	8	1111110		11/02/2006	10/02/2007	303	15	BT	Paid	3/02/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
220281	505171	8	1111110		17/01/2008	15/04/2008	76	25	17/03/2008	BT	Paid	14/01/2008	865	74	74	0.973684	0	0	0	74	0
220282	505171	8	1111110		17/10/2007	16/01/2008	76	25	17/12/2007	BT	Paid	3/10/2007	864	68	68	0.894737	0	0	0	68	0
220283	505171	8	1111110		17/07/2007	16/10/2007	77	25	BT	Paid	6/07/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
220284	505171	8	1111110		17/04/2007	16/07/2007	75	25	BT	Paid	16/04/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
220285	505171	8	1111110		16/01/2007	16/04/2007	77	25	BT	Paid	9/01/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
220286	505171	8	1111110		16/10/2006	15/01/2007	75	15	BT	Paid	18/10/2006	12/05/1902	65	65	0.866667	0	0	0	65	0	
220682	512804	8	1111110		11/12/2007	10/06/2008	152	10	12/05/2008	BT	Paid	5/12/2007	869	127	127	0.821053	0	0	0	124.8	-2.2
220683	512804	8	1111110		11/06/2007	10/12/2007	154	25	10/11/2007	BT	Paid	15/06/2007	869	127	127	0.759545	0	0	0	116.97	-10.03
220684	512804	8	1111110		11/12/2006	9/06/2007	150	25	BT	Paid	5/01/2007	18/05/1902	127	127	0.846667	0	0	0	127	0	
221106	515359	8	1111110		23/12/2007	22/12/2008	304	10	22/11/2008	BT	Paid	27/12/2007	874	235	235	0.773026	0	0	0	235	0
221107	515359	8	1111110		23/12/2006	22/12/2007	304	25	22/11/2007	BT	Paid	1/12/2006	874	235	235	0.773026	0	0	0	235	0
221168	515625	8	1111110		8/08/2008	17/08/2009	304	10	20/07/2009	BT	Paid	28/07/2008	875	249	249	0.819079	0	0	0	249	0
221169	515625	8	1111110		8/08/2007	7/08/2008	306	25	8/07/2008	BT	Paid	17/07/2007	874	235	235	0.767974	0	0	0	235	0
221170	515625	8	1111110		7/07/2006	7/08/2007	329	15	BT	Paid	4/07/2006	29/09/1902	247.83	229	0.696049	0	18.83	18.83	229	0	
221743	578597	8	1111110		24/05/2008	2/06/2009	304	10	4/05/2009	BT	Paid	12/06/2008	875	249	249	0.819079	0	0	0	249	0
221744	578597	8	1111110		24/05/2007	23/05/2008	305	25	23/04/2008	BT	Paid	7/05/2007	874	235	235	0.770492	0	0	0	235	0
221745	578597	8	1111110		24/05/2006	23/05/2007	302	15	BT	Paid	3/05/2006	22/05/1902	229	229	0.758278	0	0	0	229	0	
222106	592426	8	1111110		3/02/2008	3/05/2008	76	25	BT	Not	Paid	865									
222107	592426	8	1111110		4/11/2007	2/02/2008	76	25	28/01/2008	BT	Paid	16/10/2007	864	68	68	0.612105	0	0	0	46.52	-21.48
222108	592426	8	1111110		20/07/2007	3/11/2007	77	25	BT	Paid	23/07/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
222109	592426	8	1111110		20/04/2007	19/07/2007	75	25	BT	Paid	23/04/2007	13/05/1902	68	68	0.906667	0	0	0	68	0	
222110	592426	8	1111110		20/01/2007	19/04/2007	76	25	BT	Paid	18/01/2007	13/05/1902	68	68	0.737105	0	0	0	56.02	-11.98	
222111	592426	8	1111110		20/10/2006	19/01/2007	75	15	BT	Paid	9/10/2006	12/05/1902	65	65	0.7412	0	0	0	55.59	-9.41	
222191	592674	8	1111110		7/09/2008	8/09/2009	304	10	10/08/2009	BT	Paid	3/09/2008	875	249	249	0.819079	0	0	0	249	0
222192	592674	8	1111110		7/08/2007	6/09/2008	332	25	7/08/2008	BT	Paid	30/07/2007	1004	254.33	235	0.707831	0	19.33	19.33	235	0
222193	592674	8	1111110		7/05/2007	6/08/2007	76	25	BT	Paid	14/05/2007	22/03/1903	68	68	0.787368	0	0	0	59.84	0	
222194	592674	8	1111110		5/02/2007	5/05/2007	76	25	BT	Paid	31/01/2007	22/03/1903	68	68	0.631579	0	0	0	48	0	
222392	593435	8	1111110		29/07/2008	29/07/2009	304	10	29/06/2009	BT	Paid	8/07/2008	875	249	249	0.819079	0	0	0	249	0
222393	593435	8	1111110		28/07/2007	28/07/2008	306	25	30/06/2008	BT	Paid	3/07/2007	874	235	235	0.767974	0	0	0	235	0
222394	593435	8	1111110		27/06/2006	27/07/2007	329	15	BT	Paid	30/05/2006	29/09/1902	247.83	229	0.696049	0	18.83	18.83	229	0	
222875	598471	8	1111110		29/06/2008	30/06/2009	304	10	1/06/2009	BT	Paid	10/06/2008	875	249	249	0.819079	0	0	0	249	0
222876	598471	8	1111110		29/06/2007	28/06/2008	306	25	29/05/2008	BT	Paid	11/06/2007	874	235	235	0.767974	0	0	0	235	0
222877	598471	8	1111110		29/06/2006	28/06/2007	303	15	BT	Paid	7/06/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
222984	599271	8	1111110		31/01/2008	29/01/2009	304	25	30/12/2008	BT	Paid	11/01/2008	875	249	249	0.815789	0	0	0	248	-1
222985	599271	8	1111110		31/01/2007	30/01/2008	304	25	31/12/2007	BT	Paid	4/01/2007	874	235	235	0.773026	0	0	0	235	0
222986	599271	8	1111110		31/01/2006	30/01/2007	303	15	BT	Paid	20/01/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
223065	599838	8	1111110		26/06/2008	26/06/2009	304	10	27/05/2009	BT	Paid	26/06/2008	875	249	249	0.819079	0	0	0	249	0
223066	599838	8	1111110		26/06/2007	25/06/2008	306	25	26/05/2008	BT	Paid	6/06/2007	874	235	235	0.767974	0	0	0	235	0
223067	599838	8	1111110		26/06/2006	25/06/2007	303	15	BT	Paid	15/06/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
223210	672056	8	1111110		24/11/2007	22/02/2008	76	10	23/01/2008	BT	Paid	3/12/2007	864	68	68	0.894737	0	0	0	68	0
223211	672056	8	1111110		24/08/2007	23/11/2007	78	25	24/10/2007	BT	Paid	24/08/2007	864	68	68	0.871795	0	0	0	68	0
223212	672056	8	1111110		24/05/2007	23/08/2007	76	25	BT	Paid	1/06/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
223213	672056	8	1111110		24/02/2007	23/05/2007	73	25	BT	Paid	5/03/2007	13/05/1902	68	68	0.931507	0	0	0	68	0	
223214	672056	8	1111110		24/11/2006	23/02/2007	77	15	BT	Paid	30/11/2006	12/05/1902	65	65	0.844156	0	0	0	65	0	
224203	743037	8	1111110		1/01/2008	30/12/2008	304	10	22/11/2008	BT	Paid	12/12/2007	875	249	249	0.819079	0	0	0	249	0
224204	743037	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	13/12/2006	874	235	235	0.773026	0	0	0	235	0
224209	743198	8	1111110		15/08/2008	17/08/2009	304	10	20/07/2009	BT	Paid	5/08/2008	875	249	249	0.819079	0	0	0	249	0
224210	743198	8	1111110		3/08/2007	14/08/2008	306	25	3/07/2008	BT	Paid	1/08/2007	874	235	235	0.767974	0	0	0	235	0
224211	743198	8	1111110		3/08/2006	2/08/2007	303	15	BT	Paid	5/07/2006	22/05/1902	229	229	0.731881	0	0	0	221.76	-7.24	
224215	743220	8	1111110		19/02/2008	17/02/2009	304	10	19/01/2009	BT	Paid	13/02/2008	875	249	249	0.819079	0	0	0	249	0
224216	743220	8	1111110		19/02/2007	18/02/2008	304	25	21/01/2008	BT	Paid	1/02/2007	874	235	235	0.773026	0	0	0	235	0
224217	743220	8	1111110		18/02/2006	17/02/2007	303	15	BT	Paid	9/02/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
224556	745453	8	1111110		19/02/2008	17/02/2009	304	10	19/01/2009	BT	Paid	7/02/2008	875	249	249	0.811842	0	0	0	246.8	-2.2
224557	745453	8	1111110		19/02/2007	18/02/2008	304	25	21/01/2008	BT	Paid	6/02/2007	874	235	235	0.773026	0	0	0	235	0
224558	745453	8	1111110		18/02/2006	17/02/2007	303	15	BT	Paid	27/02/2006	9/03/1900	229	229	0.665083	0	0	0	201.52	0	
224691	745980	8	1111110		26/02/2008	16/03/2009	304	10	16/02/2009	BT	Paid	13/02/2008	875	249	249	0.77625	0	0	0	235.98	-13.02
224692	745980	8	1111110		26/02/2007	25/02/2008	304	25	28/01/2008	BT	Paid	5/03/2007	70	235	235	0.68023	0	0	0	206.79	0
224693	745980	8	1111110		19/12/2006	16/02/2007	50	25	BT	Paid	20/12/2006	23/02/1900	44.74	26	0.52	0	18.74	18.74	26	0	
224910	746901	8	1111110		25/07/2008	25/07/2009	304	10	25/06/2009	BT	Paid	25/07/2008	875	249	249	0.819079	0	0	0	249	0
224911	746901	8	1111110		25/07/2007	24/07/2008	306	25	24/06/2008	BT	Paid	5/07/2007	874	235	235	0.767974	0	0	0	235	0
224912	746901	8	1111110		25/07/2006	24/07/2007	303	15	BT	Paid	26/07/2006	22/05/1902	229	229	0.751815	0	0	0	227.8	-1.2	
225031	747499	8	1111110		20/01/2008	18/04/2008	76	25	19/03/2008	BT	Paid	16/01/2008	865	74	74	0.973684	0	0	0	74	0
225032	747499	8	1111110		22/09/2007	19/01/2008	77	25	20/12/2007	BT	Paid	18/09/2007	864	68	68	0.801818	0	0	0	61.74	-6.26
225033	747499	8	1111110		20/06/2007	21/09/2007	77	25	BT	Paid	12/06/2007	13/05/1902	68	68	0.813377	0	0	0	62.63	-5.37	
225034	747499	8	1111110		20/03/2007	19/06/2007	75	25	BT	Paid	14/03/2007	13/05/1902	68	68	0.890667	0	0	0	66.8	-1.2	
225035	747499	8	1111110		19/12/2006	19/03/2007	76	25	BT	Paid	14/12/2006	13/05/1902	68	68	0.703421	0	0	0	53.46	-14.54	
