SubscriptionID	CustomerID	ProductID	Pattern	StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
585950	150734	8	1111110	13/05/2008	26/05/2008	12	0	22/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
585951	150734	8	1111110	27/05/2008	9/8/2008	64	25	6/8/2008	BT	Paid	10/6/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
586132	594955	1	1111110	23/09/2008	30/12/2008	82	10	24/11/2008	BT	Paid	5/9/2008	3511	79.84	74	0.902439	0	5.84	5.84	74	
586268	150148	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
586859	150098	8	1111110	13/05/2008	26/05/2008	12	0	26/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
586860	150098	8	1111110	27/05/2008	9/8/2008	64	25	31/07/2008	BT	Paid	10/6/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
586882	148152	8	1111110	13/05/2008	26/05/2008	12	0	17/10/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
586883	148152	8	1111110	18/10/2008	17/12/2008	50	25	17/12/2008	BT	Paid	17/10/2008	1668	48.68	28	0.56	0	20.68	20.68	28	
586886	970937	8	1111110	13/05/2008	26/05/2008	12	0	9/1/2009	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
586911	24092	8	1111110	13/05/2008	26/05/2008	12	0	30/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
586912	24092	8	1111110	3/6/2008	18/08/2008	64	25	12/8/2008	BT	Paid	11/6/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
587033	165892	8	1111110	13/05/2008	26/05/2008	12	0	2/6/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
587034	165892	8	1111110	3/6/2008	18/08/2008	64	25	18/08/2008	BT	Paid	17/06/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
587397	197304	8	1111110	13/05/2008	26/05/2008	12	0	12/6/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
587398	197304	8	1111110	13/06/2008	28/08/2008	64	25	3/9/2008	BT	Paid	12/6/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
587464	153738	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
587536	811883	8	1111110	13/05/2008	26/05/2008	12	0	22/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
587537	811883	8	1111110	27/05/2008	9/8/2008	64	25	1/8/2008	BT	Paid	3/6/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
587598	851341	8	1111110	25/11/2008	25/11/2008	152	10	BT	Not Paid	Paid	870									
587629	97389	8	1111110	4/12/2008	5/6/2009	152	10	6/5/2009	BT	Paid	2/12/2008	870	138	138	0.907895	0	0	0	138	
587739	155841	8	1111110	26/08/2008	24/11/2008	76	10	27/10/2008	BT	Paid	18/08/2008	865	74	74	0.973684	0	0	0	74	
587747	222863	8	1111110	26/11/2008	28/05/2009	152	10	28/04/2009	BT	Paid	28/11/2008	870	138	138	0.907895	0	0	0	138	
587778	43599	3	1111110	25/11/2008	26/05/2009	152	10	27/04/2009	BT	Paid	24/11/2008	904	138	138	0.907895	0	0	0	138	
587842	29113	7	1111110	27/08/2008	25/11/2008	76	10	27/10/2008	BT	Paid	11/8/2008	919	74	74	0.973684	0	0	0	74	
587843	780476	7	1000000	2/9/2008	1/12/2008	13	4	3/11/2008	BT	Paid	11/8/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
587987	139105	3	1111110	26/06/2008	27/07/2009	329	10	29/06/2009	BT	Paid	1/7/2008	2968	269.48	249	0.756839	0	20.48	20.48	249	
588020	36306	8	1111110	30/08/2008	28/11/2008	76	10	29/10/2008	BT	Paid	3/9/2008	150	74	74	0.973684	0	0	0	74	
588040	7797	8	1111110	29/08/2008	27/11/2008	76	10	28/10/2008	BT	Paid	19/08/2008	865	74	74	0.973684	0	0	0	74	
588059	278235	5	1111110	27/08/2008	8/12/2008	76	10	17/11/2008	DD	Paid	13/08/2008	919	74	74	0.973684	0	0	0	74	
588138	770030	8	1111110	2/5/2008	30/06/2008	50	25	BT	Paid	29/04/2008	25/07/1904	48.68	28	0.56	0	20.68	20.68	28	0	
588177	90144	8	1111110	5/5/2008	2/8/2008	76	10	4/7/2008	BT	Paid	16/05/2008	273	74	74	0.973684	0	0	0	74	
588178	90144	8	1111110	3/8/2008	31/10/2008	76	10	1/10/2008	BT	Paid	5/8/2008	273	74	74	0.973684	0	0	0	74	
588188	155311	2	1111110	5/5/2008	2/7/2008	50	25	23/06/2008	BT	Paid	13/05/2008	3191	48.68	28	0.56	0	20.68	20.68	28	
588189	155311	2	1111110	3/7/2008	9/9/2009	329	10	10/8/2009	BT	Paid	2/7/2008	2968	269.48	249	0.756839	0	20.48	20.48	249	
588353	269080	8	1111110	30/08/2008	28/11/2008	76	10	29/10/2008	BT	Paid	20/08/2008	865	74	74	0.973684	0	0	0	74	
588386	814753	2	1111110	15/06/2008	14/07/2008	25	10	30/06/2008	DD	Paid	4/6/2008	924	26	26	1.04	0	0	0	26	
588394	31628	6	1111110	29/11/2008	30/05/2009	152	10	30/04/2009	BT	Paid	12/11/2008	904	138	138	0.907895	0	0	0	138	
588513	463520	8	1111110	2/12/2008	3/6/2009	152	10	4/5/2009	BT	Paid	9/12/2008	870	138	138	0.907895	0	0	0	138	
588577	230080	8	1111110	30/11/2008	2/6/2009	152	10	4/5/2009	BT	Paid	20/11/2008	870	138	138	0.907895	0	0	0	138	
588604	219906	8	1111110	31/08/2008	29/11/2008	76	10	30/10/2008	BT	Paid	2/9/2008	865	74	74	0.973684	0	0	0	74	
588616	297158	8	1111110	31/08/2008	29/11/2008	76	10	30/10/2008	BT	Paid	1/9/2008	865	74	74	0.973684	0	0	0	74	
588758	35581	8	1111110	31/08/2008	29/11/2008	76	10	30/10/2008	BT	Paid	21/08/2008	865	74	74	0.973684	0	0	0	74	
588793	77196	8	1111110	31/08/2008	29/11/2008	76	10	30/10/2008	BT	Paid	1/9/2008	865	74	74	0.973684	0	0	0	74	
588873	68399	2	1111110	30/09/2008	9/1/2009	76	10	10/12/2008	BT	Paid	10/9/2008	919	74	74	0.973684	0	0	0	74	
58892	17768	8	1111110	14/08/2007	11/10/2007	50	25	BT	Paid	17/08/2007	23/02/1900	44.74	26	0.56	0	18.74	18.74	28	0	
589116	271375	8	1111110	20/05/2008	18/06/2009	329	10	BT	Not Paid	Paid	1005									
589117	271375	8	1111110	20/05/2008	17/11/2008	152	10	20/10/2008	BT	Paid	19/05/2008	1734	138	138	0.907895	0	0	0	138	
589118	271375	8	1111110	18/11/2008	18/05/2009	152	10	20/04/2009	BT	Paid	14/11/2008	1734	138	138	0.907895	0	0	0	138	
589134	917035	8	1111110	15/08/2008	14/11/2008	76	10	15/10/2008	BT	Paid	30/07/2008	273	74	74	0.973684	0	0	0	74	
589242	967711	8	1111110	2/9/2008	1/12/2008	76	10	3/11/2008	BT	Paid	12/8/2008	865	74	74	0.973684	0	0	0	74	
589259	55315	8	1111110	3/9/2008	4/12/2008	76	10	4/11/2008	BT	Paid	16/09/2008	273	74	74	0.973684	0	0	0	74	
589331	39326	8	1111110	3/12/2008	5/6/2009	152	10	6/5/2009	BT	Paid	17/11/2008	870	138	138	0.907895	0	0	0	138	
589376	594963	1	1111110	3/12/2008	3/12/2008	152	10	BT	Not Paid	Paid	900									
58938	17858	8	1111110	1/7/2008	1/7/2009	304	10	1/6/2009	BT	Paid	3/7/2008	875	249	249	0.819079	0	0	0	249	
58939	17858	8	1111110	2/7/2007	30/06/2008	305	25	2/6/2008	BT	Paid	3/7/2007	874	235	235	0.770492	0	0	0	235	
58940	17858	8	1111110	1/7/2006	30/06/2007	303	15	BT	Paid	28/06/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
589537	793341	8	1111110	5/6/2008	3/7/2008	25	10	3/6/2008	DD	Paid	14/05/2008	881	26	26	1.04	0	0	0	26	
589570	136257	1	1111110	20/07/2008	20/07/2008	329	10	BT	Not Paid	Paid	2968									
589613	816337	3	1111110	20/07/2008	26/08/2009	329	10	27/07/2009	BT	Paid	16/07/2008	2968	269.48	249	0.756839	0	20.48	20.48	249	
589675	466565	8	1111110	21/06/2008	19/07/2008	25	10	3/7/2008	DD	Paid	4/6/2008	881	26	26	1.04	0	0	0	26	
589684	127786	8	1111110	21/06/2008	19/07/2008	25	10	3/7/2008	DD	Paid	4/6/2008	881	26	26	1.04	0	0	0	26	
589847	137628	2	1111110	24/07/2008	24/07/2008	82	10	BT	Not Paid	Paid	3785									
589873	827139	8	1111110	8/5/2008	19/05/2009	304	10	20/04/2009	BT	Paid	6/5/2008	1739	249	249	0.819079	0	0	0	249	
589985	100668	8	1111110	6/9/2008	5/12/2008	76	10	5/11/2008	BT	Paid	21/08/2008	865	74	74	0.973684	0	0	0	74	
590030	793341	8	1111110	4/7/2008	2/8/2008	25	10	3/7/2008	DD	Paid	4/6/2008	881	26	26	1.04	0	0	0	26	
590039	996304	8	1111110	23/08/2008	21/11/2008	76	10	5/11/2008	DD	Paid	13/08/2008	865	74	74	0.973684	0	0	0	74	
590050	797244	8	1111110	16/12/2008	18/06/2009	152	10	19/05/2009	BT	Paid	25/11/2008	870	138	138	0.907895	0	0	0	138	
590491	861524	8	1111110	13/05/2008	26/05/2008	12	0	2/6/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
590492	861524	8	1111110	4/6/2008	27/08/2008	64	25	26/08/2008	BT	Paid	13/06/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
590601	156928	8	1111110	13/05/2008	26/05/2008	12	0	27/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
590602	156928	8	1111110	28/05/2008	11/8/2008	64	25	5/8/2008	BT	Paid	13/06/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
590818	160023	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
591347	862362	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
591361	161702	8	1111110	13/05/2008	26/05/2008	12	0	22/05/2008	BT	Paid	13/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
591362	161702	8	1111110	27/05/2008	9/8/2008	64	25	5/8/2008	BT	Paid	16/06/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
59144	18969	8	1111110	23/10/2007	22/01/2008	76	25	BT	Not Paid	Paid	864									
591445	162835	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
59145	18969	8	1111110	25/08/2007	22/10/2007	50	25	28/09/2007	BT	Paid	3/9/2007	1281	44.74	26	0.56	0	18.74	18.74	28	
591739	163983	8	1111110	13/05/2008	26/05/2008	12	0	BT	Paid	13/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
592019	275224	6	1111110	27/05/2008	20/12/2008	164	10	20/11/2008	BT	Paid	20/05/2008	3472	148.894.737	138	0.841463	0	10.894.737	10.894.737	138	
592020	275224	6	1111110	21/12/2008	23/06/2009	152	10	25/05/2009	BT	Paid	3/12/2008	3476	138	138	0.907895	0	0	0	138	
592299	208961	8	1111110	7/9/2008	6/12/2008	76	10	6/11/2008	BT	Paid	9/9/2008	865	74	74	0.973684	0	0	0	74	
592351	880927	1	10	7/9/2008	13/12/2008	13	4	13/11/2008	BT	Paid	28/08/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
592376	874475	6	1111110	7/9/2008	6/12/2008	76	10	6/11/2008	BT	Paid	8/9/2008	919	74	74	0.973684	0	0	0	74	
592387	780476	7	10	7/9/2008	13/12/2008	13	4	13/11/2008	BT	Paid	14/08/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
592582	214199	8	1111110	10/5/2008	7/11/2008	152	10	8/10/2008	BT	Paid	20/05/2008	294	138	138	0.907895	0	0	0	138	
592583	214199	8	1111110	8/11/2008	9/5/2009	152	10	9/4/2009	BT	Paid	4/11/2008	294	138	138	0.907895	0	0	0	138	
592604	598184	8	10	17/05/2008	23/05/2009	52	24	23/04/2009	BT	Paid	28/05/2008	1505	57.2	57.2	1.1	0	0	0	57.2	
592657	303317	8	1111110	27/12/2008	27/06/2009	152	10	28/05/2009	BT	Paid	30/12/2008	871	144	144	0.947368	0	0	0	144	
592690	281829	8	1111110	11/9/2008	10/12/2008	76	10	10/11/2008	BT	Paid	16/09/2008	865	74	74	0.973684	0	0	0	74	
592753	72793	8	1111110	23/09/2008	22/12/2008	76	10	21/11/2008	BT	Paid	25/09/2008	3536	74	74	0.973684	0	0	0	74	
592773	221564	8	1111110	25/06/2008	24/07/2008	25	10	8/7/2008	DD	Paid	11/6/2008	881	26	26	1.04	0	0	0	26	
592828	512804	8	1111110	25/12/2008	27/06/2009	152	10	28/05/2009	BT	Paid	31/12/2008	871	144	144	0.947368	0	0	0	144	
592842	592382	3	1111110	10/12/2008	12/6/2009	152	10	13/05/2009	BT	Paid	12/12/2008	904	138	138	0.907895	0	0	0	138	
592921	977779	5	1111110	10/12/2008	10/12/2008	152	10	BT	Not Paid	Paid	904									
592929	810810	5	1111110	25/06/2008	24/07/2008	25	10	8/7/2008	DD	Paid	11/6/2008	924	26	26	1.04	0	0	0	26	
592946	749043	6	1111110	30/09/2008	30/12/2008	76	10	24/11/2008	BT	Paid	11/9/2008	919	74	74	0.973684	0	0	0	74	
592989	501783	6	1111110	25/06/2008	24/07/2008	25	10	8/7/2008	DD	Paid	11/6/2008	924	26	26	1.04	0	0	0	26	
59300	19811	8	1111110	25/10/2007	22/10/2008	304	25	22/09/2008	BT	Paid	30/10/2007	1621	235	206.8	0.680263	0	28.2	28.2	206.8	
593001	161970	8	1111110	12/9/2008	11/12/2008	76	10	11/11/2008	BT	Paid	11/9/2008	865	74	74	0.973684	0	0	0	74	
59301	19811	8	1111110	28/08/2007	24/10/2007	50	25	17/10/2007	BT	Paid	5/9/2007	54	44.74	26	0.56	0	18.74	18.74	28	
59302	19825	8	1111110	1/1/2008	30/06/2008	152	10	2/6/2008	BT	Paid	2/1/2008	870	138	138	0.907895	0	0	0	138	
59303	19825	8	1111110	2/7/2007	31/12/2007	153	25	1/12/2007	BT	Paid	4/7/2007	869	127	127	0.830065	0	0	0	127	
59304	19825	8	1111110	2/1/2007	30/06/2007	151	25	BT	Paid	5/1/2007	18/05/1902	127	127	0.84106	0	0	0	127	0	
593293	110883	8	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	881	26	26	1.04	0	0	0	26	
59337	19947	8	1111110	1/1/2008	31/12/2008	304	10	21/11/2008	BT	Paid	7/1/2008	875	249	249	0.819079	0	0	0	249	
59338	19947	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	4/1/2007	874	235	235	0.70727	0	0	0	215.01	
593398	737724	1	1111110	12/9/2008	11/12/2008	76	10	11/11/2008	BT	Paid	5/9/2008	919	74	74	0.973684	0	0	0	74	
59340	19976	8	1111110	27/10/2007	25/04/2008	152	25	26/03/2008	BT	Paid	6/11/2007	1611	127	111.76	0.735263	0	15.24	15.24	111.76	
59341	19976	8	1111110	30/08/2007	26/10/2007	50	25	23/10/2007	BT	Paid	3/9/2007	54	44.74	26	0.56	0	18.74	18.74	28	
593472	659999	2	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593511	688847	1	1111110	28/06/2008	29/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593591	686132	2	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593636	648359	1	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593648	648674	3	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593662	663938	2	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593677	687377	3	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
593682	672911	1	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594136	674645	6	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594319	661893	6	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
59433	20184	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	16/01/2008	875	249	249	0.819079	0	0	0	249	
59434	20184	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	9/1/2007	874	235	235	0.773026	0	0	0	235	
594425	993365	6	1111110	12/9/2008	12/9/2008	76	10	BT	Not Paid	Paid	919									
594502	661019	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594551	670078	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594556	665352	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594574	654114	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594608	688633	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594749	669049	3	1111110	28/06/2008	28/07/2008	25	10	15/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594806	646636	2	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594934	665388	2	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
594964	663403	7	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
595123	658697	6	1111110	28/06/2008	28/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
595500	594838	2	1111110	13/09/2008	12/12/2008	76	10	12/11/2008	BT	Paid	2/9/2008	919	74	74	0.973684	0	0	0	74	
595578	662547	1	1111110	29/06/2008	29/07/2008	25	10	14/07/2008	DD	Paid	18/06/2008	924	26	26	1.04	0	0	0	26	
595625	169345	8	1111110	2/6/2008	2/6/2009	304	25	4/5/2009	BT	Paid	21/05/2008	122	249	249	0.819079	0	0	0	249	
595700	169156	8	1111110	16/05/2008	12/7/2008	50	25	9/7/2008	BT	Paid	22/05/2008	1586	48.68	28	0.56	0	20.68	20.68	28	
595701	169156	8	1111110	13/07/2008	11/10/2008	76	10	11/9/2008	BT	Paid	24/07/2008	2138	74	65.12	0.856842	0	8.88	8.88	65.12	
595824	170354	4	1111110	2/6/2008	14/06/2008	12	0	12/6/2008	BT	Paid	2/6/2008	3823	12.48	0	0	0	12.48	12.48	0	
595825	170354	1	1111110	15/06/2008	30/08/2008	64	25	29/08/2008	BT	Paid	23/06/2008	3824	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
596255	167561	4	1111110	2/6/2008	14/06/2008	12	0	4/7/2008	BT	Paid	2/6/2008	3823	12.48	0	0	0	12.48	12.48	0	
596256	167561	2	1111110	1/9/2008	19/11/2008	64	25	BT	Paid	1/9/2008	20/06/1910	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	0	
596575	165836	8	1111110	19/05/2008	31/05/2008	12	0	3/6/2008	BT	Paid	19/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
596576	165836	8	1111110	6/6/2008	21/08/2008	64	25	18/08/2008	BT	Paid	19/06/2008	3796	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
596591	165982	8	1111110	19/05/2008	31/05/2008	12	0	BT	Paid	19/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
596613	166097	8	1111110	19/05/2008	31/05/2008	12	0	BT	Paid	19/05/2008	22/05/1910	12.48	0	0	0	12.48	12.48	0	0	
596735	364357	8	1111110	19/05/2008	31/05/2008	12	0	23/10/2008	BT	Paid	19/05/2008	3795	12.48	0	0	0	12.48	12.48	0	
596736	364357	8	1111110	27/10/2008	26/12/2008	50	25	BT	Paid	23/10/2008	25/07/1904	48.68	28	0.56	0	20.68	20.68	28	0	
596904	170940	4	1111110	2/6/2008	14/06/2008	12	0	10/6/2008	BT	Paid	2/6/2008	3823	12.48	0	0	0	12.48	12.48	0	
596905	170940	1	1111110	15/06/2008	30/08/2008	64	25	5/9/2008	BT	Paid	20/06/2008	3824	62.315.789	52	0.8125	0	10.315.789	10.315.789	52	
597100	873791	8	1111110	20/05/2008	17/06/2008	25	0	BT	Paid	20/05/2008	17/04/1904	26	0	0	0	26	26	0	0	
597209	142005	8	1111110	14/09/2008	13/12/2008	76	10	13/11/2008	BT	Paid	27/08/2008	865	74	74	0.973684	0	0	0	74	
597261	56227	8	1111110	14/09/2008	13/12/2008	76	10	13/11/2008	BT	Paid	5/9/2008	112	74	74	0.973684	0	0	0	74	
597341	686219	2	1111110	31/08/2008	29/11/2008	76	10	13/11/2008	DD	Paid	20/08/2008	919	74	74	0.973684	0	0	0	74	
597357	739795	3	1111110	14/09/2008	13/12/2008	76	10	13/11/2008	BT	Paid	11/9/2008	919	74	74	0.973684	0	0	0	74	
597406	676633	6	1111110	31/08/2008	29/11/2008	76	10	13/11/2008	DD	Paid	20/08/2008	919	74	74	0.973684	0	0	0	74	
597415	496478	6	1111110	10/10/2008	10/1/2009	76	10	11/12/2008	BT	Paid	2/10/2008	919	74	74	0.973684	0	0	0	74	
597426	918626	6	1111110	14/09/2008	13/12/2008	76	10	13/11/2008	BT	Paid	22/08/2008	919	74	74	0.973684	0	0	0	74	
59750	21243	8	1111110	1/2/2008	29/02/2008	152	25	BT	Not Paid	Paid	870	138	138	0.907895	0	0	0	0	0	
59751	21243	8	1111110	1/8/2007	31/01/2008	154	25	1/1/2008	BT	Paid	3/8/2007	869	127	127	0.824675	0	0	0	127	
597514	771333	3	1111110	14/12/2008	16/06/2009	152	10	18/05/2009	BT	Paid	24/11/2008	904	138	138	0.907895	0	0	0	138	
59752	21243	8	1111110	1/2/2007	31/07/2007	150	25	BT	Paid	6/2/2007	18/05/1902	127	127	0.838667	0	0	0	125.8	-1.2	
59753	21243	8	1111110	31/07/2006	31/01/2007	154	15	BT	Paid	6/9/2006	2/10/1900	123	123	0.798701	0	0	0	123	0	
597534	138977	3	10	17/05/2008	9/8/2008	13	24	10/7/2008	BT	Paid	30/05/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
597535	138977	3	10	10/8/2008	15/11/2008	13	4	16/10/2008	BT	Paid	11/8/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
597855	456965	4	1111110	2/6/2008	14/06/2008	12	0	BT	Paid	2/6/2008	19/06/1910	12.48	0	0	0	12.48	12.48	0	0	
598005	30322	8	1111110	18/09/2008	17/12/2008	76	10	17/11/2008	BT	Paid	4/9/2008	1729	74	74	0.973684	0	0	0	74	
598015	882205	8	1111110	25/09/2008	24/12/2008	76	10	22/11/2008	BT	Paid	3/9/2008	273	74	74	0.973684	0	0	0	74	
598024	106631	8	1111110	2/9/2008	2/9/2009	304	10	17/08/2009	DD	Paid	20/08/2008	875	249	249	0.819079	0	0	0	249	
598257	277331	7	1111110	10/10/2008	12/1/2009	76	10	15/12/2008	BT	Paid	3/10/2008	919	74	74	0.973684	0	0	0	74	
598358	760018	8	1111110	1/7/2008	25/07/2009	304	10	25/06/2009	BT	Paid	2/7/2008	875	249	249	0.819079	0	0	0	249	
598477	783948	8	1111110	19/09/2008	18/12/2008	76	10	18/11/2008	BT	Paid	5/9/2008	865	74	74	0.973684	0	0	0	74	
598606	71266	8	1111110	25/11/2008	26/05/2009	152	10	27/04/2009	BT	Paid	26/11/2008	2154	138	138	0.907895	0	0	0	138	
598609	70052	8	1111110	25/11/2008	5/12/2008	152	10	BT	Not Paid	Paid	2154	138	138	0.907895	0	0	0	0	0	
598615	71010	8	1111110	26/08/2008	24/11/2008	76	10	27/10/2008	BT	Paid	7/8/2008	2144	74	74	0.973684	0	0	0	74	
598622	72153	8	1111110	28/08/2008	26/11/2008	76	10	27/10/2008	BT	Paid	4/8/2008	2144	74	74	0.973684	0	0	0	74	
598802	497381	8	1111110	20/09/2008	19/12/2008	76	10	19/11/2008	BT	Paid	22/09/2008	865	74	74	0.973684	0	0	0	74	
598836	68873	8	1111110	21/09/2008	12/1/2009	76	10	15/12/2008	BT	Paid	13/11/2008	865	74	74	0.973684	0	0	0	74	
599103	292478	8	1111110	8/7/2008	20/08/2008	25	10	4/8/2008	DD	Paid	25/06/2008	881	26	26	1.04	0	0	0	26	
599156	186621	8	1111110	27/09/2008	27/12/2008	76	10	22/11/2008	BT	Paid	23/09/2008	865	74	74	0.973684	0	0	0	74	
599189	850336	2	1111110	21/09/2008	20/12/2008	76	10	20/11/2008	BT	Paid	16/09/2008	919	74	74	0.973684	0	0	0	74	
599196	893886	1	10	21/09/2008	27/12/2008	13	4	24/11/2008	BT	Paid	16/09/2008	1930	14.3	14.3	1.1	0	0	0	14.3	
599200	930619	3	1111110	21/09/2008	20/12/2008	76	10	20/11/2008	BT	Paid	10/9/2008	919	74	74	0.973684	0	0	0	74	
599333	161702	8	1111110	10/8/2008	9/2/2009	152	10	12/1/2009	BT	Paid	2/9/2008	2149	138	121.44	0.798947	0	16.56	16.56	121.44	
599400	785485	8	10	31/05/2008	30/05/2009	52	24	30/04/2009	BT	Paid	5/6/2008	1505	57.2	57.2	1.1	0	0	0	57.2	
599434	811883	8	1111110	10/8/2008	12/8/2009	304	10	13/07/2009	BT	Paid	21/08/2008	2159	249	219.12	0.720789	0	29.88	29.88	219.12	
599451	150734	8	1111110	10/8/2008	10/11/2008	76	10	13/10/2008	BT	Paid	26/08/2008	2138	74	65.12	0.856842	0	8.88	8.88	65.12	
599694	503071	8	1000010	28/09/2008	29/12/2008	26	8	22/11/2008	BT	Paid	9/9/2008	1534	14.3	14.3	1.1	0	0	0	28.6	
599735	364640	8	1111110	23/09/2008	22/12/2008	76	10	22/11/2008	BT	Paid	10/9/2008	865	74	74	0.973684	0	0	0	74	
599881	204198	8	1111110	23/09/2008	22/12/2008	76	10	22/11/2008	BT	Paid	2/10/2008	865	74	74	0.973684	0	0	0	74	
599924	158937	8	1111110	24/12/2008	25/06/2009	152	10	26/05/2009	BT	Paid	24/12/2008	871	144	144	0.947368	0	0	0	144	
